MATRICULA,MEDIA_CONSUMO,DESVIO_PADRAO_CONSUMO,CONSUMO_MINIMO,CONSUMO_MAXIMO,CATEGORIA,CONTAGEM_MATRICULA,FRAUDADOR
17731852,37.14,6.67,31.0,46.0,1,1,1
17731868,16.83,3.61,11.0,23.0,1,0,0
17731894,7.08,5.16,0.0,17.0,1,1,1
17731896,3.58,1.24,2.0,6.0,1,0,0
17731905,4.5,3.8,0.0,14.0,1,0,0
17731909,18.92,9.74,0.0,39.0,1,0,0
17731913,30.25,16.55,17.0,71.0,1,0,0
17731963,2.33,3.96,0.0,11.0,1,1,1
17731964,24.2,3.56,20.0,28.0,1,0,0
17732031,156.0,13.04,130.0,179.0,2,0,0
17732035,30.42,5.32,17.0,37.0,1,0,0
17732036,1.83,5.22,0.0,18.0,1,0,0
17732045,3.83,2.41,2.0,11.0,1,0,0
17732053,0.42,0.51,0.0,1.0,1,1,1
17732062,10.92,4.48,3.0,19.0,1,1,1
17732064,5.0,3.46,2.0,13.0,1,0,0
17732108,0.0,0.0,0.0,0.0,1,1,1
17732119,51.33,7.4,36.0,61.0,1,1,1
17732136,3.58,2.11,1.0,9.0,1,0,0
17732137,0.0,0.0,0.0,0.0,1,1,1
17732140,0.42,0.67,0.0,2.0,1,0,0
17732142,0.0,0.0,0.0,0.0,1,0,0
17732196,0.0,0.0,0.0,0.0,1,0,0
17732197,0.0,0.0,0.0,0.0,1,0,0
17732198,0.0,0.0,0.0,0.0,1,0,0
17732199,0.0,0.0,0.0,0.0,1,0,0
17732210,10.5,1.78,8.0,14.0,1,0,0
17732241,10.0,3.62,6.0,19.0,1,1,1
17732248,0.0,0.0,0.0,0.0,1,1,1
17732275,0.0,0.0,0.0,0.0,1,0,0
17732292,0.4,0.55,0.0,1.0,1,2,1
17732294,9.17,5.47,6.0,26.0,1,2,1
17732311,8.0,1.81,4.0,10.0,1,0,0
17732321,0.0,0.0,0.0,0.0,1,0,0
17732325,12.33,1.56,10.0,15.0,1,0,0
17732336,0.0,0.0,0.0,0.0,1,0,0
17732355,0.0,0.0,0.0,0.0,1,0,0
17732363,16.5,2.58,14.0,23.0,1,2,1
17732387,0.0,0.0,0.0,0.0,1,6,1
17732389,4.5,1.88,2.0,7.0,1,2,1
17732410,0.0,0.0,0.0,0.0,1,0,0
17732411,4.33,2.46,0.0,8.0,1,0,0
17732412,0.0,0.0,0.0,0.0,1,0,0
17732416,21.92,8.83,0.0,35.0,1,1,1
17732452,278.33,21.03,251.0,320.0,1,0,0
17732465,1.0,1.71,0.0,5.0,1,0,0
17732466,0.58,0.67,0.0,2.0,1,1,1
17732471,0.67,0.65,0.0,2.0,1,1,1
17732473,15.08,3.7,8.0,19.0,1,0,0
17732477,6.0,0.0,6.0,6.0,1,1,1
17732491,0.0,0.0,0.0,0.0,1,2,1
17732586,0.0,0.0,0.0,0.0,1,0,0
17732596,15.25,28.9,0.0,101.0,1,0,0
17732605,21.25,19.67,4.0,70.0,1,2,1
17732609,6.08,6.33,2.0,23.0,1,0,0
17732636,1.0,0.74,0.0,2.0,1,0,0
17732645,0.0,0.0,0.0,0.0,1,0,0
17732646,3.33,2.35,1.0,10.0,1,2,1
17732660,0.0,0.0,0.0,0.0,1,1,1
17732672,0.0,0.0,0.0,0.0,3,0,0
17732676,23.83,3.21,19.0,29.0,1,0,0
17732761,0.0,0.0,0.0,0.0,1,4,1
17732799,40.33,3.34,35.0,47.0,1,2,1
17732825,5.6,4.72,0.0,10.0,1,1,1
17732827,6.42,1.51,4.0,9.0,1,0,0
17732830,1.42,0.67,1.0,3.0,1,0,0
17732831,0.0,0.0,0.0,0.0,1,2,1
17732832,14.08,6.02,0.0,24.0,1,1,1
17732839,2.17,1.7,0.0,6.0,1,1,1
17732848,0.58,0.51,0.0,1.0,1,2,1
17732851,2.75,1.71,1.0,7.0,1,0,0
17732884,2.25,1.42,0.0,6.0,1,0,0
17732895,0.0,0.0,0.0,0.0,1,0,0
17732927,7.83,1.99,5.0,12.0,1,0,0
17732963,0.0,0.0,0.0,0.0,1,3,1
17732968,2.17,3.13,0.0,8.0,1,0,0
17732999,7.92,23.65,1.0,83.0,1,0,0
17733005,1.67,4.85,0.0,17.0,1,0,0
17733011,31.67,1.75,29.0,34.0,1,1,1
17733042,2.25,1.5,0.0,3.0,1,5,1
17733076,17.83,18.81,6.0,76.0,1,1,1
17733086,7.0,8.34,3.0,24.0,1,0,0
17733088,4.17,1.11,3.0,7.0,1,0,0
17733138,37.58,35.53,4.0,144.0,1,0,0
17733152,1.17,1.03,0.0,3.0,1,0,0
17733165,16.92,11.65,2.0,43.0,1,2,1
17733174,0.0,0.0,0.0,0.0,1,0,0
17733176,6.5,10.18,0.0,31.0,1,0,0
17733213,0.0,0.0,0.0,0.0,1,0,0
17733235,14.12,11.34,0.0,31.0,1,0,0
17733240,0.0,0.0,0.0,0.0,1,1,1
17733260,0.0,0.0,0.0,0.0,1,0,0
17733261,0.0,0.0,0.0,0.0,1,0,0
17733262,6.42,0.51,6.0,7.0,1,0,0
17733279,0.17,0.39,0.0,1.0,1,0,0
17733311,4.08,2.87,0.0,9.0,1,4,1
17733356,34.33,3.28,29.0,39.0,1,0,0
17733377,5.58,0.79,4.0,7.0,1,0,0
17733382,6.75,8.17,1.0,28.0,1,0,0
17733383,17.75,1.14,16.0,19.0,1,1,1
17733447,13.0,12.85,0.0,42.0,1,1,1
17733482,1.5,1.24,0.0,3.0,1,1,1
17733502,7.42,1.31,4.0,9.0,1,0,0
17733506,0.0,0.0,0.0,0.0,1,0,0
17733534,0.0,0.0,0.0,0.0,1,0,0
17733564,0.0,0.0,0.0,0.0,1,0,0
17733567,15.75,6.81,0.0,29.0,1,0,0
17733699,0.0,0.0,0.0,0.0,1,1,1
17733701,9.42,2.91,5.0,14.0,1,0,0
17733703,11.83,6.16,4.0,22.0,1,0,0
17733759,22.58,11.14,10.0,55.0,1,1,1
17733788,0.92,0.9,0.0,3.0,1,0,0
17733792,1.42,0.67,1.0,3.0,1,0,0
17733810,0.0,0.0,0.0,0.0,1,1,1
17733812,3.83,4.55,0.0,11.0,1,0,0
17733813,0.0,0.0,0.0,0.0,1,0,0
17733834,2.25,2.01,0.0,7.0,1,0,0
17733835,6.33,9.35,0.0,26.0,1,3,1
17733846,0.0,0.0,0.0,0.0,1,0,0
17733853,1.0,1.13,0.0,3.0,1,0,0
17733854,2.83,2.48,0.0,8.0,1,1,1
17733856,46.75,32.66,0.0,132.0,1,0,0
17733883,0.75,0.5,0.0,1.0,1,0,0
17733916,13.75,10.15,0.0,42.0,1,4,1
17733936,2.25,1.66,1.0,6.0,1,1,1
17733965,10.0,4.43,3.0,16.0,1,0,0
17733966,1.5,1.0,0.0,2.0,1,1,1
17733972,3.75,2.26,0.0,6.0,1,0,0
17734001,0.0,0.0,0.0,0.0,1,0,0
17734003,5.67,3.08,0.0,11.0,1,1,1
17734024,0.5,0.52,0.0,1.0,1,0,0
17734025,0.5,0.52,0.0,1.0,1,0,0
17734026,0.0,0.0,0.0,0.0,1,0,0
17734027,0.0,0.0,0.0,0.0,1,1,1
17734036,12.5,9.49,0.0,29.0,1,3,1
17734044,0.58,0.67,0.0,2.0,1,0,0
17734051,7.33,1.03,6.0,9.0,1,0,0
17734058,0.0,0.0,0.0,0.0,1,1,1
17734090,0.0,0.0,0.0,0.0,1,0,0
17734115,3.5,2.12,2.0,5.0,1,0,0
17734134,50.83,5.34,42.0,58.0,1,0,0
17734135,2.75,0.75,2.0,4.0,1,0,0
17734139,8.08,4.6,0.0,20.0,1,0,0
17734145,9.08,18.26,0.0,53.0,1,1,1
17734253,20.5,5.5,13.0,31.0,1,0,0
17734256,2.5,2.12,1.0,4.0,1,0,0
17734257,0.0,0.0,0.0,0.0,1,4,1
17734261,0.0,0.0,0.0,0.0,1,6,1
17734267,11.92,1.44,9.0,14.0,1,0,0
17734284,0.8,0.84,0.0,2.0,1,0,0
17734389,97.0,20.04,72.0,145.0,1,1,1
17734475,4.75,1.06,3.0,7.0,1,0,0
17734492,9.33,1.44,8.0,12.0,1,0,0
17734519,0.0,0.0,0.0,0.0,1,0,0
17734556,18.58,3.73,15.0,25.0,1,0,0
17734575,12.57,21.47,0.0,44.0,1,0,0
17734589,0.0,0.0,0.0,0.0,2,0,0
17734596,0.0,0.0,0.0,0.0,1,0,0
17734613,4.42,0.9,3.0,6.0,1,0,0
17734637,29.92,28.85,0.0,72.0,1,0,0
17734647,23.17,6.03,5.0,29.0,1,1,1
17734657,5.42,4.56,2.0,15.0,1,0,0
17734682,110.42,46.27,68.0,233.0,2,0,0
17734707,13.67,5.26,3.0,24.0,1,0,0
17734780,0.0,0.0,0.0,0.0,1,1,1
17734782,1.17,0.58,0.0,2.0,1,0,0
17734805,6.75,3.72,3.0,17.0,2,0,0
17734822,0.83,0.94,0.0,3.0,1,0,0
17734825,31.83,14.03,23.0,75.0,1,0,0
17734826,6.58,1.38,4.0,8.0,1,0,0
17734827,0.58,0.67,0.0,2.0,1,0,0
17734828,1.17,0.94,0.0,3.0,1,0,0
17734829,2.17,1.03,1.0,5.0,1,0,0
17734846,8.58,2.94,1.0,11.0,1,2,1
17734861,0.0,0.0,0.0,0.0,1,0,0
17734866,4.33,5.28,1.0,16.0,1,1,1
17734887,6.14,1.57,4.0,8.0,1,2,1
17734905,0.0,0.0,0.0,0.0,1,0,0
17734906,8.67,4.52,5.0,22.0,1,0,0
17734907,0.0,0.0,0.0,0.0,1,0,0
17734908,5.83,3.04,3.0,13.0,1,1,1
17734916,5.17,1.19,4.0,7.0,1,0,0
17734926,0.0,0.0,0.0,0.0,1,0,0
17734943,29.08,4.36,20.0,35.0,1,0,0
17734959,0.0,0.0,0.0,0.0,1,0,0
17734960,2.83,0.83,2.0,4.0,1,0,0
17734962,0.0,0.0,0.0,0.0,1,0,0
17734966,0.5,1.0,0.0,3.0,1,2,1
17734975,0.0,0.0,0.0,0.0,1,0,0
17734976,19.5,19.48,0.0,69.0,1,1,1
17734978,19.0,3.36,15.0,27.0,1,0,0
17734999,5.17,2.37,0.0,10.0,1,0,0
17735000,0.0,0.0,0.0,0.0,1,0,0
17735001,8.5,1.24,7.0,10.0,1,0,0
17735015,237.33,78.67,0.0,319.0,1,1,1
17735028,0.0,0.0,0.0,0.0,1,0,0
17735053,2.42,2.87,0.0,9.0,1,0,0
17735062,1.42,4.6,0.0,16.0,1,0,0
17735081,0.0,0.0,0.0,0.0,1,1,1
17735088,1.75,4.35,0.0,14.0,1,1,1
17735106,22.08,15.81,4.0,64.0,1,0,0
17735111,12.17,5.67,0.0,23.0,1,3,1
17735179,160.67,94.19,31.0,317.0,1,2,1
17735244,10.92,6.17,1.0,18.0,1,0,0
17735272,26.75,2.83,22.0,31.0,1,0,0
17735275,5.67,8.0,1.0,24.0,1,0,0
17735305,0.0,0.0,0.0,0.0,1,0,0
17735311,7.25,4.52,0.0,18.0,1,0,0
17735331,2.08,0.79,1.0,3.0,1,0,0
17735343,0.0,0.0,0.0,0.0,1,0,0
17735346,21.5,9.05,9.0,32.0,1,0,0
17735348,0.0,0.0,0.0,0.0,1,0,0
17735355,0.67,0.65,0.0,2.0,1,0,0
17735369,2.5,1.24,0.0,5.0,1,1,1
17735375,16.67,1.07,15.0,19.0,1,0,0
17735379,19.67,5.85,15.0,35.0,2,1,1
17735380,14.83,2.12,10.0,17.0,1,0,0
17735406,13.75,1.82,10.0,17.0,1,0,0
17735408,2.75,1.29,1.0,5.0,1,1,1
17735411,9.3,2.67,6.0,14.0,1,0,0
17735452,16.29,1.25,15.0,18.0,1,0,0
17735459,18.75,28.05,0.0,84.0,1,0,0
17735462,3.25,1.14,2.0,5.0,1,0,0
17735490,24.25,5.89,17.0,33.0,1,0,0
17735494,162.58,74.97,64.0,334.0,1,0,0
17735504,2.42,1.44,1.0,6.0,1,0,0
17735507,0.0,0.0,0.0,0.0,1,0,0
17735508,12.92,1.62,11.0,16.0,1,0,0
17735513,21.08,8.47,0.0,39.0,1,1,1
17735537,1.45,4.82,0.0,16.0,1,1,1
17770000,141.25,261.05,0.0,648.0,1,3,1
17770007,0.0,0.0,0.0,0.0,1,0,0
17770008,17.25,11.3,3.0,37.0,1,0,0
17770012,0.0,0.0,0.0,0.0,1,0,0
17770014,30.08,5.87,20.0,42.0,1,0,0
17770025,7.25,4.85,1.0,20.0,1,0,0
17770026,0.0,0.0,0.0,0.0,1,0,0
17770028,0.17,0.39,0.0,1.0,1,0,0
17770030,2.5,0.71,2.0,3.0,1,0,0
17770032,1.5,0.71,1.0,2.0,1,0,0
17770035,6.08,1.56,3.0,8.0,1,0,0
17770036,0.33,0.65,0.0,2.0,1,0,0
17770037,85.08,10.09,64.0,98.0,1,0,0
17770038,0.0,0.0,0.0,0.0,1,0,0
17770040,0.33,0.49,0.0,1.0,1,0,0
17770041,6.25,1.6,4.0,9.0,1,0,0
17770042,8.17,2.25,4.0,11.0,1,2,1
17770043,0.58,0.67,0.0,2.0,1,0,0
17770044,0.42,0.51,0.0,1.0,1,0,0
17770045,1.42,1.08,0.0,4.0,1,0,0
17770046,0.83,0.58,0.0,2.0,1,0,0
17770047,1.83,1.27,0.0,5.0,1,1,1
17770048,0.67,0.65,0.0,2.0,1,0,0
17770050,0.08,0.29,0.0,1.0,1,0,0
17770052,0.75,0.45,0.0,1.0,1,0,0
17770082,0.0,0.0,0.0,0.0,1,0,0
17770086,0.0,0.0,0.0,0.0,1,0,0
17770089,1.33,0.65,0.0,2.0,1,0,0
17770093,8.58,7.95,2.0,25.0,1,0,0
17770094,0.0,0.0,0.0,0.0,1,0,0
17770097,5.0,1.6,3.0,9.0,1,5,1
17770098,4.58,4.89,2.0,20.0,1,0,0
17770100,6.75,5.46,3.0,23.0,1,0,0
17770138,0.0,0.0,0.0,0.0,1,3,1
17770154,7.0,2.09,4.0,10.0,1,1,1
17770172,0.0,0.0,0.0,0.0,1,1,1
17770176,4.58,2.02,2.0,9.0,1,0,0
17770203,0.0,0.0,0.0,0.0,1,0,0
17770261,8.67,10.11,0.0,30.0,1,0,0
17770262,0.67,0.49,0.0,1.0,1,0,0
17770301,14.0,2.13,10.0,18.0,1,2,1
17770350,4.67,2.84,2.0,10.0,1,1,1
17770351,0.0,0.0,0.0,0.0,1,0,0
17770355,1.83,0.58,1.0,3.0,1,0,0
17770365,0.0,0.0,0.0,0.0,1,0,0
17770377,4.0,2.0,3.0,7.0,1,1,1
17770400,10.83,7.02,2.0,27.0,1,1,1
17770403,0.0,0.0,0.0,0.0,1,0,0
17770406,8.75,13.38,0.0,34.0,1,0,0
17770439,0.75,0.87,0.0,3.0,1,1,1
17770454,0.0,0.0,0.0,0.0,1,0,0
17770456,6.58,2.68,3.0,13.0,1,1,1
17770463,0.0,0.0,0.0,0.0,1,0,0
17770480,7.58,1.51,5.0,11.0,1,0,0
17770499,21.2,18.35,0.0,70.0,1,8,1
17770501,7.83,7.35,3.0,29.0,1,1,1
17770515,197.42,142.03,0.0,558.0,1,2,1
17770526,27.0,16.81,0.0,62.0,1,0,0
17770539,0.0,0.0,0.0,0.0,1,0,0
17770569,4.92,3.26,0.0,10.0,1,0,0
17770570,0.92,0.51,0.0,2.0,1,0,0
17770571,4.0,4.58,0.0,9.0,1,0,0
17770578,7.5,1.45,5.0,9.0,1,0,0
17770579,0.0,0.0,0.0,0.0,1,0,0
17770582,12.75,11.99,2.0,30.0,1,0,0
17770600,8.45,2.38,5.0,12.0,1,1,1
17770613,9.67,9.27,6.0,39.0,1,0,0
17770617,10.5,3.12,7.0,16.0,1,2,1
17770628,0.0,0.0,0.0,0.0,1,0,0
17770632,0.0,0.0,0.0,0.0,1,0,0
17770641,2.83,4.11,0.0,11.0,1,1,1
17770655,0.0,0.0,0.0,0.0,1,3,1
17770661,24.17,6.97,14.0,42.0,1,0,0
17770662,1.58,1.24,0.0,5.0,1,0,0
17770674,5.25,2.99,2.0,12.0,1,0,0
17770701,0.0,0.0,0.0,0.0,1,1,1
17770705,0.0,0.0,0.0,0.0,1,0,0
17770709,7.67,8.88,0.0,21.0,1,1,1
17770721,7.0,0.74,6.0,8.0,1,0,0
17770737,0.0,0.0,0.0,0.0,1,0,0
17770744,1.75,2.45,0.0,7.0,1,0,0
17770788,3.45,5.07,0.0,13.0,1,4,1
17770800,2.92,1.24,1.0,5.0,1,0,0
17770801,2.42,2.71,0.0,8.0,1,0,0
17770811,8.42,2.91,5.0,15.0,1,0,0
17770820,0.0,0.0,0.0,0.0,1,6,1
17770845,0.0,0.0,0.0,0.0,1,1,1
17770848,1.67,1.78,0.0,7.0,2,0,0
17770859,0.0,0.0,0.0,0.0,1,3,1
17770866,0.75,0.97,0.0,3.0,1,0,0
17770867,4.42,1.08,3.0,7.0,1,0,0
17770880,9.33,3.45,4.0,16.0,1,1,1
17770984,17.36,18.03,0.0,63.0,1,0,0
17771014,5.5,8.97,0.0,33.0,1,2,1
17771018,2.58,3.03,1.0,12.0,1,0,0
17771054,36.43,7.0,24.0,44.0,1,0,0
17771066,11.67,6.76,5.0,30.0,1,1,1
17771070,11.5,3.53,6.0,19.0,1,1,1
17771086,0.0,0.0,0.0,0.0,1,0,0
17771091,1.25,0.62,0.0,2.0,1,1,1
17771105,3.92,2.78,0.0,10.0,1,1,1
17771106,0.0,0.0,0.0,0.0,1,0,0
17771129,31.17,5.32,22.0,40.0,1,0,0
17771213,0.0,0.0,0.0,0.0,1,0,0
17771220,3.0,0.0,3.0,3.0,1,0,0
17771246,2.42,0.67,1.0,3.0,1,0,0
17771262,11.92,2.71,9.0,19.0,1,0,0
17771278,20.92,16.47,12.0,70.0,1,1,1
17771285,6.25,2.96,0.0,10.0,1,1,1
17771289,0.0,0.0,0.0,0.0,1,2,1
17771337,2.17,1.19,1.0,5.0,1,0,0
17771342,1.58,1.16,0.0,4.0,1,3,1
17771346,0.0,0.0,0.0,0.0,1,0,0
17771347,15.42,6.64,9.0,35.0,1,0,0
17771351,18.58,5.58,6.0,29.0,1,0,0
17771391,8.08,3.75,4.0,17.0,1,0,0
17771392,6.58,2.35,4.0,13.0,1,0,0
17771402,28.17,2.69,24.0,32.0,1,0,0
17771405,0.0,0.0,0.0,0.0,1,1,1
17771427,1.17,0.72,0.0,2.0,1,1,1
17771452,0.0,0.0,0.0,0.0,1,0,0
17771470,0.0,0.0,0.0,0.0,1,0,0
17771479,1.25,0.96,0.0,2.0,1,1,1
17771495,4.18,7.67,0.0,24.0,1,1,1
17771496,134.92,51.07,51.0,235.0,2,1,1
17771498,12.33,7.92,0.0,33.0,1,0,0
17771499,13.58,1.68,12.0,17.0,1,0,0
17771508,0.0,0.0,0.0,0.0,1,0,0
17771523,1.83,1.64,0.0,5.0,1,0,0
17771526,0.0,0.0,0.0,0.0,1,0,0
17771535,0.0,0.0,0.0,0.0,1,0,0
17771544,6.0,4.07,1.0,14.0,1,1,1
17771566,0.0,0.0,0.0,0.0,1,1,1
17771569,0.0,0.0,0.0,0.0,1,0,0
17771573,3.83,0.72,3.0,5.0,1,0,0
17771577,0.67,2.31,0.0,8.0,1,4,1
17771586,0.0,0.0,0.0,0.0,1,2,1
17771592,4.08,2.43,0.0,8.0,1,1,1
17771595,0.0,0.0,0.0,0.0,1,0,0
17771597,14.83,15.06,0.0,44.0,1,5,1
17771621,8.75,3.67,4.0,16.0,1,0,0
17771622,4.25,1.71,2.0,7.0,1,0,0
17771636,7.25,0.96,6.0,8.0,1,1,1
17771652,11.83,1.4,9.0,14.0,1,0,0
17771654,15.75,3.7,12.0,24.0,1,0,0
17771661,125.83,35.2,79.0,172.0,1,0,0
17771662,6.33,4.21,0.0,14.0,1,0,0
17771667,8.0,11.31,0.0,16.0,1,0,0
17771678,11.58,1.62,9.0,15.0,1,0,0
17771681,0.0,0.0,0.0,0.0,2,1,1
17771706,11.17,1.27,10.0,14.0,1,0,0
17771707,0.0,0.0,0.0,0.0,1,0,0
17771708,0.0,0.0,0.0,0.0,1,0,0
17771711,70.25,28.95,0.0,130.0,1,0,0
17771714,43.5,9.19,37.0,50.0,1,1,1
17771719,2.0,0.0,2.0,2.0,1,1,1
17771745,2.4,0.55,2.0,3.0,1,0,0
17771747,0.0,0.0,0.0,0.0,1,0,0
17771750,0.0,0.0,0.0,0.0,1,1,1
17771759,0.0,0.0,0.0,0.0,1,0,0
17771780,0.0,0.0,0.0,0.0,1,0,0
17771787,52.67,16.26,24.0,94.0,1,0,0
17771788,6.17,0.83,5.0,8.0,1,0,0
17771799,0.0,0.0,0.0,0.0,1,0,0
17771810,15.0,20.36,2.0,52.0,1,0,0
17771814,1.67,0.65,1.0,3.0,1,1,1
17771819,8.67,2.19,6.0,14.0,1,0,0
17771869,0.0,0.0,0.0,0.0,1,1,1
17771872,0.75,0.45,0.0,1.0,1,0,0
17771873,8.92,6.47,0.0,19.0,1,2,1
17771874,10.67,3.5,1.0,14.0,1,0,0
17771881,0.0,0.0,0.0,0.0,1,0,0
17771883,0.0,0.0,0.0,0.0,1,0,0
17771884,4.0,0.74,3.0,5.0,1,0,0
17771888,21.0,23.92,0.0,69.0,1,0,0
17771892,16.67,4.87,12.0,27.0,1,1,1
17771893,0.08,0.29,0.0,1.0,1,0,0
17771912,3.33,3.06,0.0,9.0,1,2,1
17771919,28.0,2.63,25.0,32.0,1,0,0
17771920,14.25,24.87,0.0,90.0,1,0,0
17771922,11.58,9.89,0.0,22.0,2,0,0
17771924,2.08,1.73,0.0,6.0,1,1,1
17771974,7.92,1.0,6.0,10.0,1,0,0
17772005,16.0,3.02,12.0,22.0,1,3,1
17772008,0.0,0.0,0.0,0.0,1,0,0
17772020,5.67,0.98,4.0,7.0,1,1,1
17772028,0.0,0.0,0.0,0.0,1,0,0
17772032,18.67,2.74,13.0,23.0,1,0,0
17772047,23.42,4.83,17.0,32.0,1,0,0
17772048,14.33,3.56,9.0,18.0,1,0,0
17772065,1.0,1.89,0.0,5.0,1,0,0
17772070,1.83,1.27,0.0,5.0,1,1,1
17772094,12.67,1.15,11.0,14.0,1,0,0
17772095,0.0,0.0,0.0,0.0,1,0,0
17772099,0.0,0.0,0.0,0.0,1,0,0
17772114,0.0,0.0,0.0,0.0,1,1,1
17772117,11.12,8.43,0.0,23.0,1,0,0
17772130,2.17,0.72,1.0,3.0,1,2,1
17772161,0.08,0.29,0.0,1.0,1,3,1
17772186,4.17,1.11,3.0,7.0,1,2,1
17772198,7.89,2.98,5.0,13.0,1,1,1
17772213,4.83,6.32,0.0,22.0,1,0,0
17772235,6.75,0.87,5.0,8.0,1,0,0
17772258,29.5,5.84,14.0,36.0,1,1,1
17772301,0.58,0.51,0.0,1.0,1,1,1
17772317,4.0,1.0,3.0,5.0,1,0,0
17772327,6.33,2.71,3.0,11.0,1,1,1
17772332,39.08,19.79,24.0,100.0,2,0,0
17772340,1.6,1.14,0.0,3.0,1,0,0
17772342,0.0,0.0,0.0,0.0,1,1,1
17772353,0.0,0.0,0.0,0.0,1,0,0
17772371,0.0,0.0,0.0,0.0,1,0,0
17772372,0.0,0.0,0.0,0.0,1,0,0
17772373,5.08,2.78,1.0,10.0,1,0,0
17772378,38.92,40.22,1.0,119.0,1,0,0
17772403,11.17,1.47,8.0,14.0,1,1,1
17772452,112.5,38.27,48.0,175.0,2,2,1
17772472,14.5,2.88,9.0,20.0,1,0,0
17772484,0.5,0.71,0.0,1.0,1,0,0
17772492,11.89,3.1,9.0,18.0,1,0,0
17772497,0.0,0.0,0.0,0.0,1,0,0
17772511,14.36,1.5,12.0,16.0,1,0,0
17772516,3.5,5.74,0.0,15.0,1,1,1
17772529,8.83,1.4,5.0,10.0,1,0,0
17772554,0.0,0.0,0.0,0.0,1,0,0
17772563,44.92,5.33,38.0,56.0,1,0,0
17772568,1.08,0.79,0.0,3.0,1,0,0
17772588,19.92,4.94,13.0,32.0,1,1,1
17772613,0.0,0.0,0.0,0.0,1,0,0
17772639,17.92,7.97,0.0,37.0,1,0,0
17772644,3.5,1.62,1.0,6.0,1,0,0
17772649,14.89,10.15,1.0,24.0,1,1,1
17772662,13.75,3.36,6.0,19.0,1,1,1
17772700,0.0,0.0,0.0,0.0,1,0,0
17772703,0.0,0.0,0.0,0.0,1,0,0
17772707,13.25,1.42,11.0,16.0,1,0,0
17772709,0.0,0.0,0.0,0.0,1,0,0
17772721,41.08,7.45,32.0,59.0,1,0,0
17772723,2.33,1.37,0.0,6.0,1,0,0
17772728,0.0,0.0,0.0,0.0,1,0,0
17772744,0.0,0.0,0.0,0.0,1,0,0
17772781,7.08,4.83,1.0,20.0,1,1,1
17772800,0.25,0.45,0.0,1.0,1,1,1
17772806,0.0,0.0,0.0,0.0,1,0,0
17772811,5.92,3.58,2.0,11.0,1,0,0
17772812,4.67,4.16,1.0,12.0,1,0,0
17772819,13.83,3.24,9.0,20.0,1,0,0
17772824,0.08,0.29,0.0,1.0,1,0,0
17772853,0.0,0.0,0.0,0.0,1,0,0
17772856,29.33,12.08,17.0,59.0,1,0,0
17772906,7.58,3.73,2.0,15.0,1,0,0
17772907,3.0,4.05,0.0,13.0,1,5,1
17772914,21.92,4.58,14.0,29.0,1,0,0
17772920,0.0,0.0,0.0,0.0,1,1,1
17772927,10.92,16.88,0.0,55.0,1,0,0
17772942,14.75,2.9,11.0,19.0,1,0,0
17772960,0.0,0.0,0.0,0.0,2,0,0
17772963,1.92,1.83,0.0,5.0,1,0,0
17773017,0.25,0.45,0.0,1.0,1,0,0
17773025,2.17,1.03,1.0,4.0,1,0,0
17773035,3.67,2.71,0.0,8.0,1,2,1
17773055,7.33,4.7,0.0,15.0,1,1,1
17773064,0.0,0.0,0.0,0.0,1,2,1
17773076,15.83,10.63,7.0,46.0,1,0,0
17773080,1.67,0.52,1.0,2.0,1,1,1
17773091,4.42,1.56,2.0,7.0,1,0,0
17773108,0.0,0.0,0.0,0.0,1,0,0
17773119,0.0,0.0,0.0,0.0,1,0,0
17773135,0.0,0.0,0.0,0.0,1,0,0
17773149,0.0,0.0,0.0,0.0,1,0,0
17773153,3124.5,590.35,2381.0,4175.0,2,0,0
17773157,10.17,1.99,7.0,13.0,1,2,1
17773182,7.33,1.56,5.0,9.0,1,2,1
17773187,0.71,1.11,0.0,3.0,1,1,1
17773193,2.42,0.79,1.0,4.0,1,0,0
17773194,4.92,1.08,3.0,6.0,1,0,0
17773218,3.42,2.57,0.0,8.0,1,0,0
17773225,11.17,8.29,0.0,27.0,1,0,0
17773234,16.83,3.51,13.0,23.0,1,1,1
17773275,21.0,11.25,2.0,34.0,1,0,0
17773291,23.83,6.32,17.0,35.0,1,0,0
17773292,0.0,0.0,0.0,0.0,1,0,0
17773321,0.0,0.0,0.0,0.0,1,0,0
17773333,0.5,0.71,0.0,1.0,1,1,1
17773338,5.58,11.79,0.0,41.0,1,2,1
17773350,0.58,0.67,0.0,2.0,1,0,0
17773364,23.67,8.52,0.0,37.0,1,0,0
17773380,0.0,0.0,0.0,0.0,1,0,0
17773389,1.17,1.03,0.0,4.0,1,0,0
17773390,0.0,0.0,0.0,0.0,1,0,0
17773392,15.42,7.09,7.0,25.0,1,1,1
17773410,0.0,0.0,0.0,0.0,1,0,0
17773415,17.75,3.31,12.0,23.0,1,0,0
17773416,2.67,0.98,1.0,4.0,1,0,0
17773422,6.75,0.97,6.0,9.0,1,0,0
17773431,0.0,0.0,0.0,0.0,1,1,1
17773460,2.83,1.03,0.0,4.0,1,1,1
17773461,2.5,1.98,0.0,5.0,1,1,1
17773462,0.0,0.0,0.0,0.0,1,1,1
17773513,6.25,2.86,0.0,13.0,1,0,0
17773540,1.0,1.35,0.0,4.0,1,2,1
17773558,5.33,3.08,2.0,10.0,1,0,0
17773580,0.0,0.0,0.0,0.0,1,2,1
17773582,9.58,2.15,6.0,13.0,1,3,1
